Country_Region,Province_State,ISO3,Last_Update,Active,Confirmed,Deaths,Incident_Rate,Latitude,Longitude,Mortality_Rate,Recovered,UID
Ukraine,Global,UKR,2020-04-14 00:00:00,266593,518614,4820,344.76,48.3794,31.1656,0.93,247201,14379
Ukraine,Global,UKR,2020-04-15 00:00:00,270309,527588,4904,350.72,48.3794,31.1656,0.93,252375,14380
Ukraine,Global,UKR,2020-04-16 00:00:00,273805,536190,4984,356.44,48.3794,31.1656,0.93,257401,14381
Ukraine,Global,UKR,2020-04-17 00:00:00,277099,544450,5060,361.93,48.3794,31.1656,0.93,262291,14382
Ukraine,Global,UKR,2020-04-18 00:00:00,280068,552127,5132,367.04,48.3794,31.1656,0.93,266927,14383
Ukraine,Global,UKR,2020-04-19 00:00:00,282826,559438,5200,371.9,48.3794,31.1656,0.93,271412,14384
Ukraine,Global,UKR,2020-04-20 00:00:00,285355,566343,5264,376.49,48.3794,31.1656,0.93,275724,14385
Ukraine,Global,UKR,2020-04-21 00:00:00,287625,572779,5324,380.76,48.3794,31.1656,0.93,279830,14386
Ukraine,Global,UKR,2020-04-22 00:00:00,289599,578666,5378,384.68,48.3794,31.1656,0.93,283689,14387
Ukraine,Global,UKR,2020-04-23 00:00:00,291436,584321,5431,388.44,48.3794,31.1656,0.93,287454,14388
Ukraine,Global,UKR,2020-04-24 00:00:00,293060,589585,5480,391.94,48.3794,31.1656,0.93,291045,14389
Ukraine,Global,UKR,2020-04-25 00:00:00,294485,594483,5525,395.19,48.3794,31.1656,0.93,294473,14390
Ukraine,Global,UKR,2020-04-26 00:00:00,295809,599209,5569,398.33,48.3794,31.1656,0.93,297831,14391
Ukraine,Global,UKR,2020-04-27 00:00:00,296876,603448,5609,401.15,48.3794,31.1656,0.93,300963,14392
Ukraine,Global,UKR,2020-04-28 00:00:00,297773,607369,5645,403.76,48.3794,31.1656,0.93,303951,14393
Ukraine,Global,UKR,2020-04-29 00:00:00,298515,611000,5679,406.17,48.3794,31.1656,0.93,306806,14394
Ukraine,Global,UKR,2020-04-30 00:00:00,299080,614293,5710,408.36,48.3794,31.1656,0.93,309503,14395
Ukraine,Global,UKR,2020-05-01 00:00:00,299501,617311,5738,410.37,48.3794,31.1656,0.93,312072,14396
Ukraine,Global,UKR,2020-05-02 00:00:00,299767,620030,5763,412.18,48.3794,31.1656,0.93,314500,14397
Ukraine,Global,UKR,2020-05-03 00:00:00,299891,622474,5786,413.8,48.3794,31.1656,0.93,316797,14398
Ukraine,Global,UKR,2020-05-04 00:00:00,299960,624818,5807,415.36,48.3794,31.1656,0.93,319051,14399
Ukraine,Global,UKR,2020-05-05 00:00:00,299890,626892,5827,416.74,48.3794,31.1656,0.93,321175,14400
Ukraine,Global,UKR,2020-05-06 00:00:00,299705,628737,5844,417.96,48.3794,31.1656,0.93,323188,14401
Ukraine,Global,UKR,2020-05-07 00:00:00,299386,630314,5859,419.01,48.3794,31.1656,0.93,325069,14402
Ukraine,Global,UKR,2020-05-08 00:00:00,299054,631874,5873,420.05,48.3794,31.1656,0.93,326947,14403
Ukraine,Global,UKR,2020-05-09 00:00:00,298610,633207,5885,420.94,48.3794,31.1656,0.93,328712,14404
Ukraine,Global,UKR,2020-05-10 00:00:00,298097,634407,5897,421.73,48.3794,31.1656,0.93,330413,14405
Ukraine,Global,UKR,2020-05-11 00:00:00,297532,635502,5907,422.46,48.3794,31.1656,0.93,332063,14406
Ukraine,Global,UKR,2020-05-12 00:00:00,296936,636536,5916,423.15,48.3794,31.1656,0.93,333684,14407
Ukraine,Global,UKR,2020-05-13 00:00:00,296252,637392,5924,423.72,48.3794,31.1656,0.93,335216,14408
Ukraine,Global,UKR,2020-05-14 00:00:00,295522,638153,5931,424.22,48.3794,31.1656,0.93,336700,14409
Ukraine,Global,UKR,2020-05-15 00:00:00,294759,638850,5938,424.69,48.3794,31.1656,0.93,338153,14410
Ukraine,Global,UKR,2020-05-16 00:00:00,293950,639449,5943,425.08,48.3794,31.1656,0.93,339556,14411
Ukraine,Global,UKR,2020-05-17 00:00:00,293107,639981,5948,425.44,48.3794,31.1656,0.93,340926,14412
Ukraine,Global,UKR,2020-05-18 00:00:00,292244,640472,5953,425.76,48.3794,31.1656,0.93,342275,14413
Ukraine,Global,UKR,2020-05-19 00:00:00,291385,640977,5958,426.1,48.3794,31.1656,0.93,343634,14414
Ukraine,Global,UKR,2020-05-20 00:00:00,290477,641375,5961,426.37,48.3794,31.1656,0.93,344937,14415
Ukraine,Global,UKR,2020-05-21 00:00:00,289575,641791,5965,426.64,48.3794,31.1656,0.93,346251,14416
Ukraine,Global,UKR,2020-05-22 00:00:00,288631,642115,5968,426.86,48.3794,31.1656,0.93,347516,14417
Ukraine,Global,UKR,2020-05-23 00:00:00,287689,642448,5971,427.08,48.3794,31.1656,0.93,348788,14418
Ukraine,Global,UKR,2020-05-24 00:00:00,286742,642770,5974,427.29,48.3794,31.1656,0.93,350054,14419
Ukraine,Global,UKR,2020-05-25 00:00:00,285778,643059,5977,427.48,48.3794,31.1656,0.93,351304,14420
Ukraine,Global,UKR,2020-05-26 00:00:00,284832,643390,5980,427.7,48.3794,31.1656,0.93,352578,14421
Ukraine,Global,UKR,2020-05-27 00:00:00,283876,643699,5983,427.91,48.3794,31.1656,0.93,353840,14422
Ukraine,Global,UKR,2020-05-28 00:00:00,282899,643965,5985,428.09,48.3794,31.1656,0.93,355081,14423
Ukraine,Global,UKR,2020-05-29 00:00:00,281932,644255,5988,428.28,48.3794,31.1656,0.93,356335,14424
Ukraine,Global,UKR,2020-05-30 00:00:00,280968,644554,5991,428.48,48.3794,31.1656,0.93,357595,14425
Ukraine,Global,UKR,2020-05-31 00:00:00,279999,644844,5994,428.67,48.3794,31.1656,0.93,358851,14426
Ukraine,Global,UKR,2020-06-01 00:00:00,279041,645159,5996,428.88,48.3794,31.1656,0.93,360122,14427
Ukraine,Global,UKR,2020-06-02 00:00:00,278091,645500,6000,429.11,48.3794,31.1656,0.93,361409,14428
Ukraine,Global,UKR,2020-06-03 00:00:00,277147,645856,6003,429.34,48.3794,31.1656,0.93,362706,14429
Ukraine,Global,UKR,2020-06-04 00:00:00,276217,646247,6007,429.6,48.3794,31.1656,0.93,364023,14430
Ukraine,Global,UKR,2020-06-05 00:00:00,275295,646657,6010,429.88,48.3794,31.1656,0.93,365352,14431
Ukraine,Global,UKR,2020-06-06 00:00:00,274384,647102,6015,430.17,48.3794,31.1656,0.93,366703,14432
Ukraine,Global,UKR,2020-06-07 00:00:00,273499,647608,6019,430.51,48.3794,31.1656,0.93,368090,14433
Ukraine,Global,UKR,2020-06-08 00:00:00,272603,648093,6024,430.83,48.3794,31.1656,0.93,369466,14434
Ukraine,Global,UKR,2020-06-09 00:00:00,271737,648654,6029,431.2,48.3794,31.1656,0.93,370888,14435
Ukraine,Global,UKR,2020-06-10 00:00:00,270880,649240,6034,431.59,48.3794,31.1656,0.93,372326,14436
Ukraine,Global,UKR,2020-06-11 00:00:00,270047,649889,6040,432.02,48.3794,31.1656,0.93,373802,14437
Ukraine,Global,UKR,2020-06-12 00:00:00,269237,650600,6047,432.5,48.3794,31.1656,0.93,375316,14438
Ukraine,Global,UKR,2020-06-13 00:00:00,268431,651327,6054,432.98,48.3794,31.1656,0.93,376842,14439
Ukraine,Global,UKR,2020-06-14 00:00:00,267690,652216,6062,433.57,48.3794,31.1656,0.93,378464,14440
Ukraine,Global,UKR,2020-06-15 00:00:00,266949,653112,6070,434.17,48.3794,31.1656,0.93,380093,14441
Ukraine,Global,UKR,2020-06-16 00:00:00,266235,654085,6079,434.81,48.3794,31.1656,0.93,381771,14442
Ukraine,Global,UKR,2020-06-17 00:00:00,265558,655154,6089,435.52,48.3794,31.1656,0.93,383507,14443
Ukraine,Global,UKR,2020-06-18 00:00:00,264882,656238,6099,436.25,48.3794,31.1656,0.93,385257,14444
Ukraine,Global,UKR,2020-06-19 00:00:00,264233,657396,6110,437.02,48.3794,31.1656,0.93,387053,14445
Ukraine,Global,UKR,2020-06-20 00:00:00,263602,658612,6122,437.82,48.3794,31.1656,0.93,388888,14446
Ukraine,Global,UKR,2020-06-21 00:00:00,263035,659993,6134,438.74,48.3794,31.1656,0.93,390824,14447
Ukraine,Global,UKR,2020-06-22 00:00:00,262499,661470,6148,439.72,48.3794,31.1656,0.93,392823,14448
Ukraine,Global,UKR,2020-06-23 00:00:00,261989,663024,6163,440.76,48.3794,31.1656,0.93,394872,14449
Ukraine,Global,UKR,2020-06-24 00:00:00,261497,664635,6178,441.83,48.3794,31.1656,0.93,396960,14450
Ukraine,Global,UKR,2020-06-25 00:00:00,261075,666438,6194,443.03,48.3794,31.1656,0.93,399169,14451
Ukraine,Global,UKR,2020-06-26 00:00:00,260702,668384,6212,444.32,48.3794,31.1656,0.93,401470,14452
Ukraine,Global,UKR,2020-06-27 00:00:00,260361,670429,6231,445.68,48.3794,31.1656,0.93,403837,14453
Ukraine,Global,UKR,2020-06-28 00:00:00,260073,672630,6252,447.14,48.3794,31.1656,0.93,406305,14454
Ukraine,Global,UKR,2020-06-29 00:00:00,259779,674835,6272,448.61,48.3794,31.1656,0.93,408784,14455
Ukraine,Global,UKR,2020-06-30 00:00:00,259561,677257,6295,450.22,48.3794,31.1656,0.93,411401,14456
Ukraine,Global,UKR,2020-07-01 00:00:00,259384,679809,6319,451.91,48.3794,31.1656,0.93,414106,14457
Ukraine,Global,UKR,2020-07-02 00:00:00,259267,682541,6344,453.73,48.3794,31.1656,0.93,416930,14458
Ukraine,Global,UKR,2020-07-03 00:00:00,259191,685405,6371,455.63,48.3794,31.1656,0.93,419843,14459
Ukraine,Global,UKR,2020-07-04 00:00:00,259173,688451,6399,457.66,48.3794,31.1656,0.93,422879,14460
Ukraine,Global,UKR,2020-07-05 00:00:00,259185,691603,6428,459.76,48.3794,31.1656,0.93,425990,14461
Ukraine,Global,UKR,2020-07-06 00:00:00,259276,694995,6460,462.01,48.3794,31.1656,0.93,429259,14462
Ukraine,Global,UKR,2020-07-07 00:00:00,259366,698415,6491,464.28,48.3794,31.1656,0.93,432558,14463
Ukraine,Global,UKR,2020-07-08 00:00:00,259584,702216,6527,466.81,48.3794,31.1656,0.93,436105,14464
Ukraine,Global,UKR,2020-07-09 00:00:00,259790,706017,6562,469.34,48.3794,31.1656,0.93,439665,14465
Ukraine,Global,UKR,2020-07-10 00:00:00,260071,710059,6600,472.02,48.3794,31.1656,0.93,443388,14466
Ukraine,Global,UKR,2020-07-11 00:00:00,260394,714254,6639,474.81,48.3794,31.1656,0.93,447221,14467
Ukraine,Global,UKR,2020-07-12 00:00:00,260784,718673,6680,477.75,48.3794,31.1656,0.93,451209,14468
Ukraine,Global,UKR,2020-07-13 00:00:00,261199,723200,6722,480.76,48.3794,31.1656,0.93,455279,14469
Ukraine,Global,UKR,2020-07-14 00:00:00,261708,728035,6767,483.97,48.3794,31.1656,0.93,459560,14470
Ukraine,Global,UKR,2020-07-15 00:00:00,262266,733048,6813,487.31,48.3794,31.1656,0.93,463969,14471
Ukraine,Global,UKR,2020-07-16 00:00:00,262883,738278,6862,490.78,48.3794,31.1656,0.93,468533,14472
Ukraine,Global,UKR,2020-07-17 00:00:00,263506,743576,6911,494.3,48.3794,31.1656,0.93,473159,14473
Ukraine,Global,UKR,2020-07-18 00:00:00,264262,749300,6964,498.11,48.3794,31.1656,0.93,478074,14474
Ukraine,Global,UKR,2020-07-19 00:00:00,265054,755183,7019,502.02,48.3794,31.1656,0.93,483110,14475
Ukraine,Global,UKR,2020-07-20 00:00:00,265903,761289,7076,506.08,48.3794,31.1656,0.93,488310,14476
Ukraine,Global,UKR,2020-07-21 00:00:00,266802,767592,7134,510.27,48.3794,31.1656,0.93,493656,14477
Ukraine,Global,UKR,2020-07-22 00:00:00,267750,774104,7195,514.6,48.3794,31.1656,0.93,499159,14478
Ukraine,Global,UKR,2020-07-23 00:00:00,268811,781008,7259,519.19,48.3794,31.1656,0.93,504938,14479
Ukraine,Global,UKR,2020-07-24 00:00:00,269876,787990,7324,523.83,48.3794,31.1656,0.93,510790,14480
Ukraine,Global,UKR,2020-07-25 00:00:00,270974,795142,7391,528.58,48.3794,31.1656,0.93,516777,14481
Ukraine,Global,UKR,2020-07-26 00:00:00,272102,802449,7458,533.44,48.3794,31.1656,0.93,522889,14482
Ukraine,Global,UKR,2020-07-27 00:00:00,273299,810038,7529,538.49,48.3794,31.1656,0.93,529210,14483
Ukraine,Global,UKR,2020-07-28 00:00:00,274507,817733,7600,543.6,48.3794,31.1656,0.93,535626,14484
Ukraine,Global,UKR,2020-07-29 00:00:00,275797,825757,7675,548.94,48.3794,31.1656,0.93,542285,14485
Ukraine,Global,UKR,2020-07-30 00:00:00,277107,833919,7751,554.36,48.3794,31.1656,0.93,549061,14486
Ukraine,Global,UKR,2020-07-31 00:00:00,278490,842390,7830,559.99,48.3794,31.1656,0.93,556070,14487
Ukraine,Global,UKR,2020-08-01 00:00:00,279855,850889,7909,565.64,48.3794,31.1656,0.93,563125,14488
Ukraine,Global,UKR,2020-08-02 00:00:00,281315,859769,7991,571.55,48.3794,31.1656,0.93,570463,14489
Ukraine,Global,UKR,2020-08-03 00:00:00,282775,868741,8075,577.51,48.3794,31.1656,0.93,577891,14490
Ukraine,Global,UKR,2020-08-04 00:00:00,284317,878059,8161,583.7,48.3794,31.1656,0.93,585581,14491
Ukraine,Global,UKR,2020-08-05 00:00:00,285828,887381,8248,589.9,48.3794,31.1656,0.93,593305,14492
Ukraine,Global,UKR,2020-08-06 00:00:00,287372,896903,8336,596.23,48.3794,31.1656,0.93,601195,14493
Ukraine,Global,UKR,2020-08-07 00:00:00,288938,906599,8426,602.68,48.3794,31.1656,0.93,609235,14494
Ukraine,Global,UKR,2020-08-08 00:00:00,290507,916406,8518,609.2,48.3794,31.1656,0.93,617381,14495
Ukraine,Global,UKR,2020-08-09 00:00:00,292107,926420,8611,615.85,48.3794,31.1656,0.93,625702,14496
Ukraine,Global,UKR,2020-08-10 00:00:00,293681,936454,8704,622.52,48.3794,31.1656,0.93,634069,14497
Ukraine,Global,UKR,2020-08-11 00:00:00,295244,946564,8798,629.24,48.3794,31.1656,0.93,642522,14498
Ukraine,Global,UKR,2020-08-12 00:00:00,296777,956689,8892,635.98,48.3794,31.1656,0.93,651020,14499
Ukraine,Global,UKR,2020-08-13 00:00:00,298392,967192,8990,642.96,48.3794,31.1656,0.93,659810,14500
Ukraine,Global,UKR,2020-08-14 00:00:00,299974,977703,9087,649.94,48.3794,31.1656,0.93,668642,14501
Ukraine,Global,UKR,2020-08-15 00:00:00,301501,988149,9184,656.89,48.3794,31.1656,0.93,677464,14502
Ukraine,Global,UKR,2020-08-16 00:00:00,303079,998884,9284,664.03,48.3794,31.1656,0.93,686521,14503
Ukraine,Global,UKR,2020-08-17 00:00:00,304565,1009433,9382,671.04,48.3794,31.1656,0.93,695486,14504
Ukraine,Global,UKR,2020-08-18 00:00:00,306083,1020207,9482,678.2,48.3794,31.1656,0.93,704642,14505
Ukraine,Global,UKR,2020-08-19 00:00:00,307562,1030972,9582,685.36,48.3794,31.1656,0.93,713828,14506
Ukraine,Global,UKR,2020-08-20 00:00:00,308975,1041644,9682,692.45,48.3794,31.1656,0.93,722987,14507
Ukraine,Global,UKR,2020-08-21 00:00:00,310343,1052281,9781,699.52,48.3794,31.1656,0.93,732157,14508
Ukraine,Global,UKR,2020-08-22 00:00:00,311711,1063042,9881,706.68,48.3794,31.1656,0.93,741450,14509
Ukraine,Global,UKR,2020-08-23 00:00:00,313080,1073930,9982,713.91,48.3794,31.1656,0.93,750868,14510
Ukraine,Global,UKR,2020-08-24 00:00:00,314362,1084647,10081,721.04,48.3794,31.1656,0.93,760204,14511
Ukraine,Global,UKR,2020-08-25 00:00:00,315602,1095346,10181,728.15,48.3794,31.1656,0.93,769563,14512
Ukraine,Global,UKR,2020-08-26 00:00:00,316701,1105679,10277,735.02,48.3794,31.1656,0.93,778701,14513
Ukraine,Global,UKR,2020-08-27 00:00:00,317814,1116183,10374,742.0,48.3794,31.1656,0.93,787995,14514
Ukraine,Global,UKR,2020-08-28 00:00:00,318872,1126623,10472,748.94,48.3794,31.1656,0.93,797279,14515
Ukraine,Global,UKR,2020-08-29 00:00:00,319884,1137020,10568,755.85,48.3794,31.1656,0.93,806568,14516
Ukraine,Global,UKR,2020-08-30 00:00:00,320808,1147229,10663,762.64,48.3794,31.1656,0.93,815758,14517
Ukraine,Global,UKR,2020-08-31 00:00:00,321751,1157635,10760,769.56,48.3794,31.1656,0.93,825124,14518
Ukraine,Global,UKR,2020-09-01 00:00:00,322571,1167723,10854,776.26,48.3794,31.1656,0.93,834298,14519
Ukraine,Global,UKR,2020-09-02 00:00:00,323329,1177705,10946,782.9,48.3794,31.1656,0.93,843430,14520
Ukraine,Global,UKR,2020-09-03 00:00:00,323988,1187454,11037,789.38,48.3794,31.1656,0.93,852429,14521
Ukraine,Global,UKR,2020-09-04 00:00:00,324592,1197122,11127,795.81,48.3794,31.1656,0.93,861403,14522
Ukraine,Global,UKR,2020-09-05 00:00:00,325147,1206729,11216,802.19,48.3794,31.1656,0.93,870366,14523
Ukraine,Global,UKR,2020-09-06 00:00:00,325576,1215986,11302,808.35,48.3794,31.1656,0.93,879108,14524
Ukraine,Global,UKR,2020-09-07 00:00:00,325923,1225054,11386,814.38,48.3794,31.1656,0.93,887745,14525
Ukraine,Global,UKR,2020-09-08 00:00:00,326199,1233968,11469,820.3,48.3794,31.1656,0.93,896300,14526
Ukraine,Global,UKR,2020-09-09 00:00:00,326438,1242859,11552,826.21,48.3794,31.1656,0.93,904869,14527
Ukraine,Global,UKR,2020-09-10 00:00:00,326585,1251514,11632,831.97,48.3794,31.1656,0.93,913297,14528
Ukraine,Global,UKR,2020-09-11 00:00:00,326657,1259991,11711,837.6,48.3794,31.1656,0.93,921623,14529
Ukraine,Global,UKR,2020-09-12 00:00:00,326647,1268261,11788,843.1,48.3794,31.1656,0.93,929826,14530
Ukraine,Global,UKR,2020-09-13 00:00:00,326586,1276444,11864,848.54,48.3794,31.1656,0.93,937994,14531
Ukraine,Global,UKR,2020-09-14 00:00:00,326448,1284431,11938,853.85,48.3794,31.1656,0.93,946045,14532
Ukraine,Global,UKR,2020-09-15 00:00:00,326171,1291975,12008,858.86,48.3794,31.1656,0.93,953796,14533
Ukraine,Global,UKR,2020-09-16 00:00:00,325826,1299352,12077,863.77,48.3794,31.1656,0.93,961449,14534
Ukraine,Global,UKR,2020-09-17 00:00:00,325386,1306450,12143,868.49,48.3794,31.1656,0.93,968921,14535
Ukraine,Global,UKR,2020-09-18 00:00:00,324854,1313269,12206,873.02,48.3794,31.1656,0.93,976209,14536
Ukraine,Global,UKR,2020-09-19 00:00:00,324297,1320084,12270,877.55,48.3794,31.1656,0.93,983517,14537
Ukraine,Global,UKR,2020-09-20 00:00:00,323655,1326645,12331,881.91,48.3794,31.1656,0.93,990659,14538
Ukraine,Global,UKR,2020-09-21 00:00:00,322914,1332888,12389,886.06,48.3794,31.1656,0.93,997585,14539
Ukraine,Global,UKR,2020-09-22 00:00:00,322151,1339125,12447,890.21,48.3794,31.1656,0.93,1004527,14540
Ukraine,Global,UKR,2020-09-23 00:00:00,321310,1345123,12502,894.19,48.3794,31.1656,0.93,1011311,14541
Ukraine,Global,UKR,2020-09-24 00:00:00,320354,1350732,12555,897.92,48.3794,31.1656,0.93,1017823,14542
Ukraine,Global,UKR,2020-09-25 00:00:00,319364,1356269,12606,901.6,48.3794,31.1656,0.93,1024299,14543
Ukraine,Global,UKR,2020-09-26 00:00:00,318281,1361493,12655,905.08,48.3794,31.1656,0.93,1030557,14544
Ukraine,Global,UKR,2020-09-27 00:00:00,317151,1366588,12702,908.46,48.3794,31.1656,0.93,1036735,14545
Ukraine,Global,UKR,2020-09-28 00:00:00,315947,1371439,12747,911.69,48.3794,31.1656,0.93,1042745,14546
Ukraine,Global,UKR,2020-09-29 00:00:00,314688,1376116,12790,914.8,48.3794,31.1656,0.93,1048638,14547
Ukraine,Global,UKR,2020-09-30 00:00:00,313338,1380470,12831,917.69,48.3794,31.1656,0.93,1054301,14548
Ukraine,Global,UKR,2020-10-01 00:00:00,311943,1384685,12870,920.49,48.3794,31.1656,0.93,1059872,14549
Ukraine,Global,UKR,2020-10-02 00:00:00,310484,1388677,12907,923.15,48.3794,31.1656,0.93,1065286,14550
Ukraine,Global,UKR,2020-10-03 00:00:00,308994,1392598,12944,925.75,48.3794,31.1656,0.93,1070660,14551
Ukraine,Global,UKR,2020-10-04 00:00:00,307430,1396236,12977,928.17,48.3794,31.1656,0.93,1075829,14552
Ukraine,Global,UKR,2020-10-05 00:00:00,305786,1399563,13008,930.38,48.3794,31.1656,0.93,1080769,14553
Ukraine,Global,UKR,2020-10-06 00:00:00,304118,1402838,13039,932.56,48.3794,31.1656,0.93,1085681,14554
Ukraine,Global,UKR,2020-10-07 00:00:00,302420,1406022,13068,934.68,48.3794,31.1656,0.93,1090534,14555
Ukraine,Global,UKR,2020-10-08 00:00:00,300679,1409056,13097,936.69,48.3794,31.1656,0.93,1095280,14556
Ukraine,Global,UKR,2020-10-09 00:00:00,298874,1411833,13122,938.54,48.3794,31.1656,0.93,1099837,14557
Ukraine,Global,UKR,2020-10-10 00:00:00,297040,1414521,13147,940.33,48.3794,31.1656,0.93,1104334,14558
Ukraine,Global,UKR,2020-10-11 00:00:00,295166,1417062,13171,942.02,48.3794,31.1656,0.93,1108725,14559
Ukraine,Global,UKR,2020-10-12 00:00:00,293245,1419415,13193,943.58,48.3794,31.1656,0.93,1112977,14560
Ukraine,Global,UKR,2020-10-13 00:00:00,291292,1421649,13214,945.07,48.3794,31.1656,0.93,1117143,14561
Ukraine,Global,UKR,2020-10-14 00:00:00,289312,1423790,13234,946.49,48.3794,31.1656,0.93,1121244,14562
Ukraine,Global,UKR,2020-10-15 00:00:00,287306,1425839,13253,947.85,48.3794,31.1656,0.93,1125280,14563
Ukraine,Global,UKR,2020-10-16 00:00:00,285261,1427723,13270,949.1,48.3794,31.1656,0.93,1129192,14564
Ukraine,Global,UKR,2020-10-17 00:00:00,283181,1429465,13286,950.26,48.3794,31.1656,0.93,1132998,14565
Ukraine,Global,UKR,2020-10-18 00:00:00,281088,1431173,13302,951.4,48.3794,31.1656,0.93,1136783,14566
Ukraine,Global,UKR,2020-10-19 00:00:00,278966,1432762,13317,952.45,48.3794,31.1656,0.93,1140479,14567
Ukraine,Global,UKR,2020-10-20 00:00:00,276821,1434258,13331,953.45,48.3794,31.1656,0.93,1144106,14568
Ukraine,Global,UKR,2020-10-21 00:00:00,274640,1435591,13343,954.33,48.3794,31.1656,0.93,1147608,14569
Ukraine,Global,UKR,2020-10-22 00:00:00,272450,1436899,13355,955.2,48.3794,31.1656,0.93,1151094,14570
Ukraine,Global,UKR,2020-10-23 00:00:00,270222,1438032,13366,955.96,48.3794,31.1656,0.93,1154444,14571
Ukraine,Global,UKR,2020-10-24 00:00:00,267987,1439149,13376,956.7,48.3794,31.1656,0.93,1157786,14572
Ukraine,Global,UKR,2020-10-25 00:00:00,265741,1440221,13386,957.41,48.3794,31.1656,0.93,1161094,14573
Ukraine,Global,UKR,2020-10-26 00:00:00,263468,1441174,13395,958.05,48.3794,31.1656,0.93,1164311,14574
Ukraine,Global,UKR,2020-10-27 00:00:00,261178,1442045,13403,958.62,48.3794,31.1656,0.93,1167464,14575
Ukraine,Global,UKR,2020-10-28 00:00:00,258882,1442898,13411,959.19,48.3794,31.1656,0.93,1170605,14576
Ukraine,Global,UKR,2020-10-29 00:00:00,256575,1443712,13419,959.73,48.3794,31.1656,0.93,1173718,14577
Ukraine,Global,UKR,2020-10-30 00:00:00,254238,1444366,13425,960.17,48.3794,31.1656,0.93,1176703,14578
Ukraine,Global,UKR,2020-10-31 00:00:00,251894,1444994,13431,960.58,48.3794,31.1656,0.93,1179669,14579
Ukraine,Global,UKR,2020-11-01 00:00:00,249547,1445616,13436,961.0,48.3794,31.1656,0.93,1182633,14580
Ukraine,Global,UKR,2020-11-02 00:00:00,247192,1446203,13442,961.39,48.3794,31.1656,0.93,1185569,14581
Ukraine,Global,UKR,2020-11-03 00:00:00,244822,1446721,13447,961.73,48.3794,31.1656,0.93,1188452,14582
Ukraine,Global,UKR,2020-11-04 00:00:00,242446,1447199,13451,962.05,48.3794,31.1656,0.93,1191302,14583
Ukraine,Global,UKR,2020-11-05 00:00:00,240057,1447621,13455,962.33,48.3794,31.1656,0.93,1194109,14584
Ukraine,Global,UKR,2020-11-06 00:00:00,237658,1447982,13458,962.57,48.3794,31.1656,0.93,1196866,14585
Ukraine,Global,UKR,2020-11-07 00:00:00,235256,1448342,13462,962.81,48.3794,31.1656,0.93,1199624,14586
Ukraine,Global,UKR,2020-11-08 00:00:00,232848,1448664,13465,963.02,48.3794,31.1656,0.93,1202351,14587
Ukraine,Global,UKR,2020-11-09 00:00:00,230434,1448959,13467,963.22,48.3794,31.1656,0.93,1205058,14588
Ukraine,Global,UKR,2020-11-10 00:00:00,228018,1449248,13470,963.41,48.3794,31.1656,0.93,1207760,14589
Ukraine,Global,UKR,2020-11-11 00:00:00,225595,1449501,13473,963.58,48.3794,31.1656,0.93,1210433,14590
Ukraine,Global,UKR,2020-11-12 00:00:00,223172,1449749,13475,963.75,48.3794,31.1656,0.93,1213102,14591
Ukraine,Global,UKR,2020-11-13 00:00:00,220744,1449976,13477,963.9,48.3794,31.1656,0.93,1215755,14592
Ukraine,Global,UKR,2020-11-14 00:00:00,218313,1450192,13479,964.04,48.3794,31.1656,0.93,1218400,14593
Ukraine,Global,UKR,2020-11-15 00:00:00,215877,1450377,13481,964.16,48.3794,31.1656,0.93,1221019,14594
Ukraine,Global,UKR,2020-11-16 00:00:00,213437,1450531,13482,964.27,48.3794,31.1656,0.93,1223612,14595
Ukraine,Global,UKR,2020-11-17 00:00:00,210994,1450675,13483,964.36,48.3794,31.1656,0.93,1226198,14596
Ukraine,Global,UKR,2020-11-18 00:00:00,208547,1450801,13485,964.44,48.3794,31.1656,0.93,1228769,14597
Ukraine,Global,UKR,2020-11-19 00:00:00,206102,1450937,13486,964.54,48.3794,31.1656,0.93,1231349,14598
Ukraine,Global,UKR,2020-11-20 00:00:00,203654,1451050,13487,964.61,48.3794,31.1656,0.93,1233909,14599
Ukraine,Global,UKR,2020-11-21 00:00:00,201202,1451146,13488,964.67,48.3794,31.1656,0.93,1236456,14600
Ukraine,Global,UKR,2020-11-22 00:00:00,198748,1451224,13489,964.73,48.3794,31.1656,0.93,1238987,14601
Ukraine,Global,UKR,2020-11-23 00:00:00,196297,1451322,13489,964.79,48.3794,31.1656,0.93,1241536,14602
Ukraine,Global,UKR,2020-11-24 00:00:00,193841,1451396,13490,964.84,48.3794,31.1656,0.93,1244065,14603
Ukraine,Global,UKR,2020-11-25 00:00:00,191385,1451469,13491,964.89,48.3794,31.1656,0.93,1246593,14604
Ukraine,Global,UKR,2020-11-26 00:00:00,188928,1451528,13491,964.93,48.3794,31.1656,0.93,1249109,14605
Ukraine,Global,UKR,2020-11-27 00:00:00,186467,1451573,13492,964.96,48.3794,31.1656,0.93,1251614,14606
Ukraine,Global,UKR,2020-11-28 00:00:00,184007,1451615,13492,964.99,48.3794,31.1656,0.93,1254116,14607
Ukraine,Global,UKR,2020-11-29 00:00:00,181546,1451646,13492,965.01,48.3794,31.1656,0.93,1256608,14608
Ukraine,Global,UKR,2020-11-30 00:00:00,179083,1451681,13493,965.03,48.3794,31.1656,0.93,1259105,14609
Ukraine,Global,UKR,2020-12-01 00:00:00,176623,1451719,13493,965.06,48.3794,31.1656,0.93,1261603,14610
Ukraine,Global,UKR,2020-12-02 00:00:00,174160,1451746,13493,965.07,48.3794,31.1656,0.93,1264093,14611
